BLOCK,FLOOR,FLAT,PRICE,SFA
2,12,F,5.85,416
1,12,F,5.85,419
2,32,F,5.85,416
4,27,C,5.85,440
6,32,B,5.85,412
7,13,C,5.85,440
6,29,B,5.85,412
8,2,C,5.85,431
7,12,C,5.85,440
1,23,B,5.85,416
12,2,C,5.85,431
9,9,C,5.85,431
2,14,E,5.85,444
2,13,B,5.85,419
6,28,B,5.85,412
9,4,B,5.85,431
7,11,F,5.85,440
2,9,E,5.85,444
4,13,F,5.85,440
3,26,F,5.85,416
4,9,C,5.85,440
6,32,B,5.85,412
11,6,B,5.85,431
1,5,D,5.84,444
7,8,C,5.84,440
4,8,C,5.84,440
12,2,C,5.84,431
9,3,B,5.84,431
8,22,B,5.84,431
12,4,B,5.84,431
3,18,F,5.84,416
2,13,C,5.84,419
8,18,B,5.84,431
6,20,B,5.84,412
2,13,B,5.84,419
3,20,F,5.84,416
6,32,B,5.84,412
6,27,B,5.84,412
3,33,F,5.84,416
4,10,C,5.84,440
6,20,B,5.84,412
2,13,C,5.84,419
2,6,E,5.84,444
4,14,C,5.84,440
1,20,C,5.84,416
1,5,D,5.84,444
6,20,B,5.84,412
1,34,F,5.84,419
3,15,A,5.84,454
1,8,E,5.84,444
6,15,C,5.84,435
3,25,A,5.84,454
6,23,B,5.84,412
2,14,B,5.84,419
1,29,B,5.84,416
7,14,F,5.83,440
10,8,C,5.83,431
11,2,C,5.83,431
3,26,F,5.83,416
2,14,B,5.83,419
6,29,C,5.83,435
2,34,G,5.83,416
8,2,C,5.83,431
6,8,F,5.83,440
2,8,D,5.83,444
12,2,C,5.83,431
2,34,G,5.83,416
6,25,B,5.83,412
2,8,E,5.83,444
12,15,B,5.83,431
3,32,D,5.83,451
2,12,C,5.83,419
1,14,G,5.83,419
8,2,C,5.83,431
1,23,D,5.83,444
1,9,E,5.83,444
7,12,C,5.83,440
10,2,C,5.83,431
6,9,F,5.83,440
3,21,F,5.83,416
2,11,C,5.83,419
1,5,D,5.83,444
5,7,C,5.83,440
2,34,C,5.83,419
1,32,B,5.83,416
1,16,C,5.82,416
6,14,F,5.82,440
1,23,B,5.82,416
1,19,B,5.82,416
10,2,B,5.82,431
3,6,D,5.82,451
3,6,D,5.82,451
2,10,C,5.82,419
2,18,G,5.82,416
1,19,B,5.82,416
6,26,B,5.82,412
10,4,B,5.82,431
2,11,F,5.82,416
2,14,C,5.82,419
6,29,B,5.82,412
3,29,F,5.82,416
1,22,B,5.82,416
6,29,B,5.82,412
2,19,F,5.82,416
3,25,E,5.82,451
1,34,C,5.82,416
2,5,E,5.82,444
10,4,C,5.82,431
2,14,F,5.82,416
1,19,B,5.82,416
1,14,F,5.82,419
1,19,C,5.82,416
2,9,C,5.82,419
3,11,E,5.82,451
2,16,C,5.82,419
2,21,D,5.82,444
5,8,C,5.82,440
4,15,C,5.82,440
10,4,B,5.82,431
5,9,C,5.81,440
1,16,C,5.81,416
4,12,F,5.81,440
1,30,B,5.81,416
1,8,G,5.81,419
1,25,C,5.81,416
12,20,C,5.81,431
1,34,C,5.81,416
12,3,C,5.81,431
2,11,B,5.81,419
3,26,F,5.81,416
2,12,C,5.81,419
2,31,D,5.81,444
5,6,C,5.81,440
12,22,C,5.81,431
6,27,C,5.81,435
11,2,B,5.81,431
1,16,C,5.81,416
1,16,B,5.81,416
7,15,C,5.80,440
11,20,B,5.80,431
1,15,B,5.80,416
1,14,G,5.80,419
1,14,D,5.80,444
4,6,F,5.80,440
6,10,F,5.80,440
7,21,C,5.80,440
1,29,B,5.80,416
1,8,F,5.80,419
5,30,F,5.80,443
3,34,F,5.80,416
2,13,B,5.80,419
3,22,F,5.80,416
5,7,C,5.80,440
2,9,B,5.80,419
1,9,G,5.80,419
1,16,E,5.80,444
6,9,C,5.80,435
1,34,C,5.80,416
5,6,F,5.80,443
4,6,F,5.80,440
1,21,G,5.80,419
2,13,C,5.80,419
1,18,B,5.80,416
1,27,B,5.79,416
3,15,F,5.79,416
1,8,F,5.79,419
4,7,C,5.79,440
2,34,E,5.79,444
3,5,E,5.79,451
4,9,C,5.79,440
1,16,C,5.79,416
1,21,B,5.79,416
2,12,B,5.79,419
5,6,C,5.79,440
2,34,G,5.79,416
1,34,B,5.79,416
2,12,C,5.79,419
7,8,C,5.79,440
1,9,D,5.79,444
1,6,D,5.79,444
4,8,C,5.79,440
1,8,F,5.79,419
9,13,C,5.79,431
9,2,B,5.79,431
4,6,C,5.79,440
6,29,B,5.79,412
4,14,F,5.79,440
10,3,B,5.79,431
6,20,B,5.79,412
4,7,C,5.78,440
1,14,F,5.78,419
4,7,C,5.78,440
3,9,H,5.78,454
5,5,F,5.78,443
9,4,C,5.78,431
4,7,C,5.78,440
1,14,F,5.78,419
2,10,F,5.78,416
1,21,B,5.78,416
4,7,C,5.78,440
1,15,C,5.78,416
1,13,F,5.78,419
5,8,C,5.78,440
2,13,G,5.78,416
2,19,D,5.78,444
5,27,C,5.78,440
2,20,B,5.78,419
6,14,C,5.78,435
5,6,C,5.78,440
2,16,F,5.78,416
2,14,G,5.78,416
5,8,F,5.78,443
9,10,C,5.77,431
5,28,C,5.77,440
3,4,E,5.77,451
6,11,F,5.77,440
1,26,B,5.77,416
6,29,B,5.77,412
6,18,B,5.77,412
12,15,C,5.77,431
1,4,E,5.77,444
4,8,F,5.77,440
6,20,B,5.77,412
6,8,F,5.77,440
1,34,B,5.77,416
2,14,G,5.77,416
4,11,C,5.77,440
5,6,C,5.77,440
8,4,B,5.77,431
11,3,B,5.77,431
7,8,F,5.77,440
4,9,F,5.77,440
4,8,C,5.77,440
2,26,B,5.77,419
6,25,B,5.77,412
1,21,B,5.77,416
3,5,D,5.77,451
3,15,F,5.77,416
6,25,B,5.77,412
3,13,F,5.77,416
7,8,F,5.77,440
1,21,C,5.77,416
7,11,F,5.77,440
6,22,B,5.77,412
6,10,F,5.77,440
6,9,F,5.76,440
4,11,C,5.76,440
5,8,C,5.76,440
1,33,B,5.76,416
3,27,E,5.76,451
1,16,C,5.76,416
1,4,E,5.76,444
2,5,E,5.76,444
1,7,F,5.76,419
4,10,F,5.76,440
3,34,F,5.76,416
3,34,F,5.76,416
1,20,B,5.76,416
2,32,B,5.76,419
2,13,C,5.76,419
3,11,A,5.76,454
1,15,B,5.76,416
6,17,B,5.76,412
6,15,B,5.76,412
10,24,B,5.76,431
2,13,G,5.76,416
2,14,F,5.76,416
1,24,C,5.76,416
1,24,C,5.75,416
2,14,G,5.75,416
2,8,G,5.75,416
2,10,C,5.75,419
1,13,C,5.75,416
3,21,F,5.75,416
1,7,G,5.75,419
1,7,F,5.75,419
1,10,G,5.75,419
6,8,C,5.75,435
5,6,C,5.75,440
1,8,F,5.75,419
1,30,G,5.75,419
4,8,C,5.75,440
12,4,C,5.75,431
3,15,D,5.75,451
11,14,C,5.75,431
1,30,C,5.75,416
11,3,B,5.75,431
1,34,B,5.74,416
12,4,B,5.74,431
9,6,B,5.74,431
1,9,G,5.74,419
7,9,F,5.74,440
5,6,F,5.74,443
11,3,B,5.74,431
2,7,C,5.74,419
1,19,B,5.74,416
11,15,C,5.74,431
1,16,C,5.74,416
1,14,F,5.74,419
1,28,C,5.74,416
4,6,C,5.74,440
3,13,F,5.74,416
2,13,F,5.74,416
2,9,G,5.74,416
1,24,F,5.74,419
2,12,B,5.74,419
6,21,B,5.74,412
5,9,C,5.74,440
9,8,C,5.74,431
4,26,F,5.73,440
4,6,F,5.73,440
6,25,F,5.73,440
2,12,C,5.73,419
1,20,C,5.73,416
6,14,C,5.73,435
2,13,G,5.73,416
1,10,F,5.73,419
1,8,G,5.73,419
1,32,B,5.73,416
1,34,C,5.73,416
4,6,F,5.73,440
9,12,B,5.73,431
2,8,G,5.73,416
7,7,C,5.73,440
6,17,C,5.73,435
9,4,C,5.72,431
5,34,C,5.72,440
1,6,F,5.72,419
1,6,G,5.72,419
1,6,G,5.72,419
1,23,B,5.72,416
3,13,F,5.72,416
10,11,C,5.72,431
6,16,B,5.72,412
12,14,B,5.72,431
1,31,B,5.72,416
7,10,C,5.72,440
3,23,E,5.72,451
5,22,F,5.72,443
4,7,C,5.72,440
1,17,C,5.72,416
2,9,G,5.72,416
8,13,B,5.72,431
9,4,B,5.72,431
12,7,C,5.72,431
10,2,C,5.72,431
6,5,C,5.71,435
2,8,C,5.71,419
6,22,B,5.71,412
6,9,F,5.71,440
5,9,C,5.71,440
6,5,F,5.71,440
7,7,C,5.71,440
1,6,D,5.71,444
2,13,F,5.71,416
6,6,C,5.71,435
2,11,B,5.71,419
1,9,G,5.71,419
1,14,F,5.71,419
7,13,C,5.71,440
1,6,D,5.71,444
5,7,C,5.71,440
2,14,D,5.71,444
2,6,B,5.71,419
7,8,C,5.71,440
1,18,G,5.71,419
1,15,B,5.71,416
2,6,B,5.71,419
2,8,G,5.70,416
2,8,F,5.70,416
2,6,B,5.70,419
1,11,B,5.70,416
4,8,C,5.70,440
1,18,G,5.70,419
4,16,C,5.70,440
2,9,B,5.70,419
1,19,G,5.70,419
2,5,E,5.70,444
12,8,C,5.70,431
6,5,C,5.70,435
8,2,B,5.70,431
2,8,F,5.70,416
1,13,C,5.70,416
7,14,C,5.70,440
12,12,B,5.70,431
1,12,F,5.69,419
1,15,B,5.69,416
1,34,C,5.69,416
12,5,B,5.69,431
2,11,F,5.69,416
3,14,F,5.69,416
3,11,F,5.69,416
6,7,F,5.69,440
8,4,C,5.69,431
1,14,F,5.69,419
5,5,F,5.69,443
6,23,B,5.69,412
2,5,E,5.69,444
2,9,C,5.69,419
3,15,F,5.69,416
6,13,B,5.69,412
2,31,B,5.69,419
6,8,C,5.69,435
11,10,B,5.69,431
2,10,F,5.69,416
6,21,B,5.68,412
1,9,G,5.68,419
7,5,F,5.68,440
1,24,B,5.68,416
8,3,B,5.68,431
3,16,F,5.68,416
3,14,F,5.68,416
1,8,F,5.68,419
6,17,B,5.68,412
2,33,G,5.68,416
6,15,B,5.68,412
5,5,F,5.67,443
6,4,G,5.67,499
3,30,E,5.67,451
1,24,B,5.67,416
1,10,F,5.67,419
1,20,B,5.67,416
5,30,F,5.67,443
3,26,F,5.67,416
6,8,F,5.67,440
1,21,B,5.67,416
4,27,F,5.67,440
1,14,F,5.67,419
3,22,F,5.67,416
2,6,C,5.67,419
10,4,C,5.66,431
6,17,B,5.66,412
2,32,D,5.66,444
1,6,G,5.66,419
4,5,F,5.66,440
5,4,C,5.66,440
2,6,C,5.66,419
4,6,F,5.66,440
1,34,F,5.66,419
2,6,C,5.66,419
1,7,F,5.66,419
3,9,F,5.66,416
2,9,E,5.66,444
1,12,C,5.66,416
1,6,G,5.66,419
9,11,B,5.66,431
5,29,G,5.65,389
2,6,F,5.65,416
6,24,B,5.65,412
2,23,B,5.65,419
9,6,C,5.65,431
6,5,C,5.65,435
1,14,C,5.65,416
3,11,F,5.65,416
5,30,G,5.65,389
1,14,B,5.65,416
3,10,F,5.65,416
10,8,C,5.65,431
1,14,B,5.65,416
2,7,F,5.65,416
1,18,G,5.65,419
3,10,F,5.65,416
1,27,B,5.65,416
2,10,F,5.64,416
1,11,B,5.64,416
6,21,B,5.64,412
1,34,G,5.64,419
2,9,C,5.64,419
1,23,B,5.64,416
1,19,C,5.64,416
6,11,B,5.64,412
2,24,D,5.64,444
4,32,C,5.64,440
4,5,F,5.63,440
1,23,F,5.63,419
5,25,G,5.63,389
2,32,F,5.63,416
2,5,C,5.63,419
1,13,B,5.63,416
1,31,F,5.63,419
2,32,G,5.63,416
2,5,G,5.63,416
6,16,B,5.63,412
3,10,F,5.63,416
1,8,B,5.63,416
1,8,C,5.63,416
3,21,F,5.62,416
2,12,E,5.62,444
5,4,C,5.62,440
1,8,C,5.62,416
1,24,E,5.62,444
8,28,G,5.62,387
1,4,D,5.62,444
5,31,G,5.62,389
5,23,G,5.62,389
5,23,G,5.62,389
9,7,B,5.62,431
2,7,C,5.62,419
2,8,G,5.62,416
6,14,B,5.62,412
5,8,F,5.62,443
8,28,F,5.62,387
3,8,G,5.61,462
2,6,G,5.61,416
5,26,G,5.61,389
3,10,A,5.61,454
7,8,C,5.61,440
2,8,F,5.61,416
5,28,G,5.61,389
5,29,G,5.61,389
3,10,F,5.61,416
2,6,F,5.61,416
5,30,G,5.60,389
5,30,G,5.60,389
9,30,F,5.60,387
3,14,H,5.60,454
12,28,G,5.60,387
5,4,C,5.60,440
1,9,C,5.60,416
1,4,E,5.60,444
1,12,C,5.60,416
2,7,F,5.60,416
8,31,F,5.60,387
5,5,C,5.60,440
1,16,D,5.60,444
8,32,G,5.60,387
9,26,F,5.59,387
6,4,C,5.59,435
4,27,C,5.59,440
1,24,C,5.59,416
1,16,F,5.59,419
8,8,C,5.59,431
5,19,C,5.59,440
4,4,F,5.59,440
1,8,B,5.59,416
6,4,C,5.59,435
10,2,C,5.59,431
10,28,F,5.59,387
12,32,F,5.59,387
8,26,G,5.59,387
10,13,B,5.59,387
12,31,F,5.59,387
11,32,F,5.59,387
3,7,F,5.59,416
5,4,C,5.59,440
4,14,F,5.59,440
2,8,F,5.59,416
5,21,C,5.59,440
7,6,F,5.59,440
1,13,C,5.59,416
5,27,G,5.59,389
12,29,F,5.59,387
8,31,F,5.59,387
12,33,F,5.59,387
9,26,F,5.58,387
8,29,G,5.58,387
7,21,F,5.58,440
12,33,F,5.58,387
2,33,C,5.58,419
8,27,G,5.58,387
5,17,F,5.58,443
1,10,B,5.58,416
10,30,F,5.58,387
1,14,B,5.58,416
7,12,C,5.58,440
11,29,G,5.58,387
8,23,F,5.58,387
10,27,G,5.58,387
12,33,G,5.58,387
10,29,G,5.58,387
11,28,G,5.58,387
5,4,F,5.58,443
3,14,F,5.58,416
12,30,F,5.58,387
11,27,G,5.58,387
10,26,F,5.58,387
8,33,F,5.58,387
3,8,F,5.58,416
5,5,F,5.58,443
9,29,G,5.58,387
12,31,F,5.58,387
4,11,F,5.57,440
9,25,F,5.57,387
11,26,F,5.57,387
5,33,G,5.57,389
9,26,G,5.57,387
3,7,F,5.57,416
4,8,C,5.57,440
8,31,G,5.57,387
12,30,G,5.57,387
11,31,F,5.57,387
2,15,D,5.57,444
5,30,G,5.57,389
8,3,B,5.57,431
2,20,B,5.57,419
12,22,G,5.57,387
9,22,G,5.57,387
12,32,G,5.57,387
1,8,B,5.57,416
8,26,G,5.57,387
11,6,C,5.57,431
9,22,G,5.57,387
8,22,F,5.56,387
11,29,G,5.56,387
1,11,G,5.56,419
3,32,F,5.56,416
3,10,F,5.56,416
7,13,F,5.56,440
3,9,F,5.56,416
5,29,G,5.56,389
5,18,G,5.56,389
5,25,C,5.56,440
3,7,F,5.56,416
6,15,B,5.56,412
8,33,G,5.56,387
1,4,G,5.56,419
12,28,G,5.56,387
4,15,C,5.56,440
11,33,F,5.56,387
1,10,B,5.56,416
4,6,C,5.56,440
4,31,C,5.56,440
8,23,G,5.56,387
10,23,G,5.56,387
12,32,F,5.56,387
9,23,F,5.56,387
10,31,F,5.56,387
5,28,C,5.56,440
8,22,F,5.56,387
7,18,F,5.56,440
5,26,G,5.56,389
7,13,C,5.56,440
8,27,F,5.56,387
6,10,B,5.56,412
6,11,C,5.55,435
11,23,F,5.55,387
1,12,B,5.55,416
12,31,F,5.55,387
11,25,G,5.55,387
9,27,G,5.55,387
6,17,C,5.55,435
12,21,G,5.55,387
11,31,G,5.55,387
10,23,F,5.55,387
6,9,B,5.55,412
5,19,G,5.55,389
11,23,G,5.55,387
8,26,G,5.55,387
12,31,G,5.55,387
9,20,F,5.55,387
3,8,F,5.55,416
6,10,B,5.55,412
5,8,C,5.55,440
3,12,D,5.55,451
2,4,C,5.55,419
5,26,G,5.55,389
2,6,C,5.55,419
10,27,G,5.55,387
10,29,G,5.55,387
2,7,F,5.55,416
8,20,G,5.55,387
5,33,G,5.55,389
8,28,G,5.54,387
1,11,G,5.54,419
9,29,G,5.54,387
10,31,G,5.54,387
8,29,F,5.54,387
12,7,B,5.54,431
8,29,G,5.54,387
10,28,F,5.54,387
10,31,G,5.54,387
11,28,G,5.54,387
5,33,G,5.54,389
8,25,G,5.54,387
9,27,G,5.54,387
2,26,C,5.54,419
9,20,G,5.54,387
11,22,G,5.54,387
5,17,G,5.54,389
12,2,B,5.54,431
10,32,G,5.54,387
11,20,G,5.54,387
8,26,F,5.54,387
1,4,G,5.54,419
8,19,F,5.53,387
8,21,F,5.53,387
12,22,F,5.53,387
8,29,F,5.53,387
7,7,C,5.53,440
9,23,F,5.53,387
12,22,G,5.53,387
9,30,F,5.53,387
9,23,G,5.53,387
12,27,F,5.53,387
2,19,D,5.53,444
12,30,F,5.53,387
11,31,F,5.53,387
8,18,G,5.53,387
12,22,F,5.53,387
8,33,G,5.53,387
12,31,G,5.53,387
8,18,F,5.53,387
10,21,F,5.53,387
8,31,G,5.53,387
9,19,G,5.53,387
9,27,F,5.53,387
8,27,G,5.53,387
3,33,F,5.53,416
9,27,G,5.53,387
12,32,F,5.53,387
11,26,G,5.53,387
12,29,F,5.53,387
12,23,F,5.52,387
8,20,G,5.52,387
9,25,F,5.52,387
11,25,G,5.52,387
1,29,C,5.52,416
12,31,F,5.52,387
8,31,G,5.52,387
5,31,G,5.52,389
8,30,G,5.52,387
3,5,D,5.52,451
11,18,G,5.52,387
11,29,G,5.52,387
8,28,F,5.52,387
10,5,B,5.52,431
4,4,F,5.52,440
10,28,F,5.52,387
6,11,B,5.52,412
3,6,F,5.52,416
11,25,G,5.52,387
11,21,F,5.52,387
1,4,G,5.52,419
12,32,F,5.52,387
9,27,F,5.52,387
6,32,B,5.52,412
2,4,C,5.52,419
8,22,G,5.52,387
3,28,C,5.52,362
8,33,F,5.52,387
11,32,F,5.52,387
6,16,B,5.52,412
7,11,F,5.51,440
1,14,C,5.51,416
11,33,F,5.51,387
5,33,G,5.51,389
11,33,G,5.51,387
10,27,F,5.51,387
8,22,G,5.51,387
1,4,G,5.51,419
9,26,F,5.51,387
5,4,C,5.51,440
3,6,F,5.51,416
9,28,F,5.51,387
8,32,G,5.51,387
10,29,F,5.51,387
11,20,G,5.51,387
1,10,C,5.51,416
6,14,B,5.51,412
12,32,G,5.51,387
11,32,F,5.51,387
1,10,C,5.51,416
2,5,B,5.51,419
10,19,F,5.51,387
2,4,B,5.51,419
12,32,G,5.51,387
1,5,G,5.51,419
5,20,G,5.51,389
6,4,C,5.50,435
12,32,G,5.50,387
1,8,B,5.50,416
12,26,F,5.50,387
8,24,F,5.50,387
11,18,G,5.50,387
10,22,G,5.50,387
8,19,G,5.50,387
1,25,F,5.50,419
11,25,G,5.50,387
11,31,F,5.50,387
9,19,F,5.50,387
5,29,G,5.50,389
8,24,F,5.50,387
9,32,F,5.50,387
3,31,C,5.50,362
10,23,F,5.50,387
11,17,F,5.50,387
8,33,G,5.50,387
12,24,F,5.50,387
4,4,F,5.50,440
9,17,G,5.50,387
1,21,G,5.50,419
2,13,C,5.50,419
10,23,F,5.50,387
9,22,G,5.50,387
12,32,G,5.50,387
10,33,F,5.50,387
11,23,F,5.50,387
12,18,G,5.49,387
8,19,F,5.49,387
8,34,F,5.49,387
6,25,B,5.49,412
11,21,F,5.49,387
12,22,G,5.49,387
3,27,C,5.49,362
12,17,F,5.49,387
9,17,F,5.49,387
9,28,F,5.49,387
1,5,B,5.49,416
10,27,F,5.49,387
1,7,B,5.49,416
5,28,G,5.49,389
9,24,F,5.49,387
12,32,G,5.49,387
11,24,F,5.49,387
12,24,G,5.49,387
5,22,G,5.49,389
3,33,C,5.49,362
6,23,C,5.49,435
9,34,G,5.49,387
6,4,C,5.49,435
1,10,C,5.49,416
9,22,G,5.49,387
10,29,F,5.49,387
10,26,G,5.49,387
9,30,G,5.49,387
6,13,B,5.48,412
8,29,G,5.48,387
10,30,F,5.48,387
12,34,G,5.48,387
12,27,F,5.48,387
12,21,G,5.48,387
12,19,G,5.48,387
3,14,F,5.48,416
9,16,G,5.48,387
7,23,C,5.48,440
11,24,G,5.48,387
10,24,F,5.48,387
9,30,F,5.48,387
1,4,G,5.48,419
8,23,F,5.48,387
11,24,G,5.48,387
3,22,C,5.48,362
3,22,C,5.48,362
10,21,G,5.48,387
1,17,G,5.48,419
1,20,B,5.48,416
12,22,G,5.48,387
10,21,F,5.48,387
6,8,B,5.48,412
10,24,F,5.48,387
2,13,G,5.47,416
12,23,F,5.47,387
9,24,G,5.47,387
12,22,F,5.47,387
10,23,G,5.47,387
8,16,G,5.47,387
6,8,B,5.47,412
1,5,B,5.47,416
2,16,F,5.47,416
3,7,F,5.47,416
10,25,G,5.47,387
11,20,G,5.47,387
12,26,F,5.47,387
10,34,G,5.47,387
3,25,C,5.47,362
9,23,F,5.47,387
10,34,G,5.47,387
10,21,G,5.47,387
10,28,F,5.47,387
9,33,F,5.47,387
12,28,G,5.47,387
8,28,G,5.47,387
5,16,F,5.47,443
9,19,G,5.47,387
9,17,G,5.47,387
3,7,F,5.46,416
8,25,F,5.46,387
10,21,F,5.46,387
8,32,G,5.46,387
12,20,G,5.46,387
10,31,F,5.46,387
3,4,G,5.46,462
8,15,G,5.46,387
10,22,G,5.46,387
4,34,C,5.46,440
9,19,F,5.46,387
12,19,G,5.46,387
11,19,G,5.46,387
11,21,F,5.46,387
10,28,F,5.46,387
3,27,C,5.46,362
11,19,G,5.46,387
8,22,F,5.46,387
11,15,G,5.46,387
5,12,F,5.46,443
11,17,G,5.46,387
1,5,C,5.46,416
12,15,G,5.46,387
8,33,G,5.46,387
8,19,G,5.46,387
10,17,G,5.45,387
12,32,F,5.45,387
9,15,G,5.45,387
8,15,F,5.45,387
12,34,G,5.45,387
2,12,C,5.45,419
3,32,C,5.45,362
6,7,B,5.45,412
10,20,F,5.45,387
5,23,G,5.45,389
12,29,F,5.45,387
2,14,C,5.45,419
12,31,G,5.45,387
8,21,F,5.45,387
6,5,B,5.45,412
1,32,A,5.45,372
1,32,A,5.45,372
5,22,G,5.45,389
11,20,G,5.45,387
1,5,C,5.45,416
2,4,B,5.45,419
10,19,G,5.45,387
10,28,F,5.45,387
9,17,G,5.45,387
11,16,G,5.44,387
3,33,C,5.44,362
1,33,A,5.44,372
8,33,G,5.44,387
11,2,B,5.44,431
3,22,C,5.44,362
11,16,F,5.44,387
3,32,C,5.44,362
1,8,B,5.44,416
8,24,G,5.44,387
11,24,F,5.44,387
12,34,G,5.44,387
10,20,F,5.44,387
11,16,G,5.44,387
1,23,H,5.44,372
1,23,A,5.44,372
11,16,F,5.44,387
8,15,F,5.44,387
11,28,G,5.44,387
11,29,G,5.44,387
10,24,G,5.44,387
11,19,G,5.44,387
12,16,G,5.44,387
1,29,H,5.44,372
11,17,G,5.44,387
3,18,C,5.43,362
3,25,C,5.43,362
8,25,F,5.43,387
9,16,F,5.43,387
11,16,G,5.43,387
9,26,F,5.43,387
12,24,F,5.43,387
8,34,F,5.43,387
11,17,G,5.43,387
8,24,G,5.43,387
11,19,G,5.43,387
9,24,G,5.43,387
12,22,F,5.43,387
12,20,G,5.43,387
11,21,F,5.43,387
12,21,G,5.43,387
9,22,G,5.43,387
10,23,G,5.43,387
8,31,G,5.43,387
8,34,F,5.43,387
9,17,G,5.43,387
8,17,F,5.43,387
11,17,F,5.43,387
2,26,A,5.43,372
12,34,F,5.43,387
8,25,G,5.43,387
1,22,G,5.43,419
1,31,A,5.43,372
5,15,G,5.43,389
1,29,A,5.43,372
12,23,G,5.43,387
11,34,F,5.43,387
1,27,H,5.42,372
1,9,E,5.42,444
12,15,G,5.42,387
11,17,G,5.42,387
11,17,F,5.42,387
12,29,G,5.42,387
8,33,F,5.42,387
1,30,H,5.42,372
9,27,F,5.42,387
8,31,F,5.42,387
9,33,G,5.42,387
2,34,C,5.42,419
3,28,C,5.42,362
10,24,F,5.42,387
12,34,F,5.42,387
6,28,D,5.42,366
1,30,H,5.42,372
12,34,F,5.42,387
5,12,G,5.42,389
11,18,G,5.42,387
9,20,G,5.42,387
11,33,F,5.42,387
11,24,F,5.42,387
8,13,F,5.42,387
2,32,A,5.41,372
9,28,F,5.41,387
5,19,G,5.41,389
1,27,H,5.41,372
6,18,B,5.41,412
1,14,C,5.41,416
1,5,G,5.41,419
12,24,F,5.41,387
1,33,A,5.41,372
1,26,H,5.41,372
12,27,F,5.41,387
12,30,G,5.41,387
1,4,G,5.41,419
9,27,G,5.41,387
7,9,C,5.41,440
8,34,F,5.40,387
1,32,A,5.40,372
1,10,C,5.40,416
12,21,G,5.40,387
1,22,H,5.40,372
11,28,G,5.40,387
6,30,D,5.40,366
12,13,G,5.40,387
1,5,B,5.40,416
1,29,A,5.40,372
3,31,C,5.40,362
10,13,G,5.40,387
10,16,F,5.40,387
1,5,B,5.39,416
8,13,F,5.39,387
2,23,A,5.39,372
6,32,D,5.39,366
2,33,A,5.39,372
3,27,C,5.39,362
12,29,F,5.39,387
9,26,F,5.39,387
9,13,G,5.39,387
1,19,H,5.39,372
3,10,E,5.39,451
11,13,F,5.39,387
8,12,F,5.39,387
6,7,B,5.39,412
3,17,C,5.39,362
3,15,F,5.39,416
8,16,G,5.39,387
12,12,F,5.39,387
6,26,D,5.39,366
6,27,D,5.39,366
11,29,G,5.39,387
9,13,G,5.39,387
9,12,F,5.39,387
1,25,H,5.39,372
3,18,C,5.39,362
2,21,G,5.39,416
10,17,G,5.39,387
2,22,A,5.39,372
12,29,F,5.39,387
5,29,D,5.39,366
9,27,G,5.39,387
10,22,G,5.38,387
12,13,F,5.38,387
2,8,E,5.38,444
5,10,G,5.38,389
3,31,C,5.38,362
2,33,A,5.38,372
1,21,H,5.38,372
6,32,D,5.38,366
5,11,G,5.38,389
6,31,D,5.38,366
8,20,F,5.38,387
6,32,E,5.38,366
2,4,F,5.38,416
6,23,D,5.38,366
12,15,G,5.38,387
5,28,D,5.38,366
4,28,E,5.38,366
3,32,C,5.38,362
2,32,F,5.38,416
1,21,A,5.38,372
9,25,F,5.38,387
5,29,D,5.38,366
6,29,E,5.38,366
1,23,H,5.38,372
5,26,D,5.38,366
9,25,G,5.38,387
6,16,C,5.38,435
5,26,D,5.38,366
3,28,C,5.37,362
10,15,G,5.37,387
10,29,F,5.37,387
3,22,C,5.37,362
4,28,E,5.37,366
3,28,C,5.37,362
1,28,A,5.37,372
5,28,E,5.37,366
5,33,E,5.37,366
10,15,G,5.37,387
9,33,G,5.37,387
7,10,C,5.37,440
10,12,F,5.37,387
1,32,A,5.36,372
10,31,F,5.36,387
11,23,F,5.36,387
5,30,E,5.36,366
11,11,G,5.36,387
4,26,D,5.36,366
1,32,H,5.36,372
5,23,D,5.36,366
8,28,F,5.36,387
12,19,G,5.36,387
6,16,C,5.36,435
8,11,G,5.36,387
12,11,G,5.36,387
6,28,D,5.36,366
4,31,D,5.36,366
11,24,F,5.36,387
6,25,E,5.36,366
9,24,F,5.36,387
1,17,H,5.36,372
1,21,A,5.36,372
1,18,A,5.36,372
11,16,G,5.36,387
5,33,E,5.36,366
7,30,D,5.36,366
5,23,E,5.36,366
1,30,A,5.36,372
10,30,F,5.36,387
9,16,G,5.36,387
12,13,G,5.36,387
6,32,E,5.36,366
4,25,E,5.36,366
9,13,G,5.36,387
1,26,H,5.36,372
1,19,A,5.36,372
3,4,F,5.36,416
1,4,B,5.35,416
5,34,G,5.35,389
8,34,F,5.35,387
6,31,D,5.35,366
10,13,G,5.35,387
11,13,F,5.35,387
11,13,G,5.35,387
8,17,G,5.35,387
10,24,G,5.35,387
8,22,F,5.35,387
10,18,G,5.35,387
11,14,G,5.35,387
10,23,G,5.35,387
1,29,A,5.35,372
3,34,C,5.35,362
3,4,F,5.35,416
10,34,G,5.35,387
5,22,E,5.35,366
6,31,D,5.35,366
9,21,G,5.35,387
1,19,A,5.35,372
3,32,C,5.35,362
6,25,D,5.35,366
8,13,F,5.35,387
